Year,Tournament_ID,Tournament_Number,Course_ID,CourseName,Tournament Name,StartDate,EndDate, Purse , Country ,City,State
2019,006,140,006,Waialae Country Club,Sony Open in Hawaii,1/10/19,1/13/19,"$6,400,000 ", USA ,Honolulu,HI
2018,006,140,006,Waialae Country Club,Sony Open in Hawaii,1/11/18,1/14/18,"$6,200,000 ", USA ,Honolulu,HI
2017,006,140,006,Waialae Country Club,Sony Open in Hawaii,1/12/17,1/15/17,"$6,000,000 ", USA ,Honolulu,HI
2016,006,140,006,Waialae Country Club,Sony Open in Hawaii,1/14/16,1/17/16,"$5,800,000 ", USA ,Honolulu,HI
2015,006,140,006,Waialae Country Club,Sony Open in Hawaii,1/15/15,1/18/15,"$5,600,000 ", USA ,Honolulu,HI
2014,006,140,006,Waialae Country Club,Sony Open in Hawaii,1/9/14,1/12/14,"$5,600,000 ", USA ,Honolulu,HI
2013,006,140,006,Waialae Country Club,Sony Open in Hawaii,1/10/13,1/13/13,"$5,600,000 ", USA ,Honolulu,HI
2012,006,140,006,Waialae Country Club,Sony Open in Hawaii,1/12/12,1/15/12,"$5,500,000 ", USA ,Honolulu,HI
2011,006,140,006,Waialae Country Club,Sony Open in Hawaii,1/13/11,1/16/11,"$5,500,000 ", USA ,Honolulu,HI
2010,006,140,006,Waialae Country Club,Sony Open in Hawaii,1/14/10,1/17/10,"$5,500,000 ", USA ,Honolulu,HI
2009,006,140,006,Waialae Country Club,Sony Open in Hawaii,1/15/09,1/18/09,"$5,400,000 ", USA ,Honolulu,HI
2008,006,140,006,Waialae Country Club,Sony Open in Hawaii,1/10/08,1/13/08,"$5,300,000 ", USA ,Honolulu,HI
2007,006,140,006,Waialae Country Club,Sony Open in Hawaii,1/11/07,1/14/07,"$5,200,000 ", USA ,Honolulu,HI
2006,006,140,006,Waialae Country Club,Sony Open in Hawaii,1/12/06,1/15/06,"$5,100,000 ", USA ,Honolulu,HI
2005,006,140,006,Waialae Country Club,Sony Open in Hawaii,1/13/05,1/16/05,"$4,800,000 ", USA ,Honolulu,HI
2004,006,140,006,Waialae Country Club,Sony Open in Hawaii,1/15/04,1/18/04,"$4,800,000 ", USA ,Honolulu,HI
2021,002,150,704,Pete Dye Stadium Course,The American Express,1/21/21,1/24/21,"$6,700,000 ", USA ,La Quinta,CA
2020,002,150,704,Pete Dye Stadium Course,The American Express,1/16/20,1/19/20,"$6,700,000 ", USA ,La Quinta,CA
2019,002,150,704,Pete Dye Stadium Course,Desert Classic,1/17/19,1/20/19,"$5,900,000 ", USA ,La Quinta,CA
2018,002,150,704,Pete Dye Stadium Course,CareerBuilder Challenge,1/18/18,1/21/18,"$5,900,000 ", USA ,La Quinta,CA
2017,002,150,704,Pete Dye Stadium Course,CareerBuilder Challenge,1/19/17,1/22/17,"$5,800,000 ", USA ,La Quinta,CA
2016,002,150,704,Pete Dye Stadium Course,CareerBuilder Challenge in partnership with the Clinton Foundation,1/21/16,1/24/16,"$5,800,000 ", USA ,La Quinta,CA
2015,002,150,,PGA West (Palmer),Humana Challenge in partnership with the Clinton Foundation,1/22/15,1/25/15,"$5,700,000 ", USA ,La Quinta,CA
2014,002,150,,PGA West (Palmer),Humana Challenge in partnership with the Clinton Foundation,1/16/14,1/19/14,"$5,700,000 ", USA ,La Quinta,CA
2013,002,150,,PGA West (Palmer),Humana Challenge in partnership with the Clinton Foundation,1/17/13,1/20/13,"$5,600,000 ", USA ,La Quinta,CA
2012,002,150,,PGA West (Palmer),Humana Challenge in partnership with the Clinton Foundation,1/19/12,1/22/12,"$5,600,000 ", USA ,La Quinta,CA
2011,002,150,,PGA West (Palmer),Bob Hope Classic,1/20/11,1/23/11,"$5,000,000 ", USA ,La Quinta,CA
2010,002,150,,PGA West (Palmer),Bob Hope Classic,1/21/10,1/24/10,"$5,000,000 ", USA ,La Quinta,CA
2009,002,150,,PGA West (Palmer),The 50th Bob Hope Classic hosted by Arnold Palmer,1/22/09,1/25/09,"$5,100,000 ", USA ,La Quinta,CA
2008,002,150,,PGA West (Palmer),The 50th Bob Hope Classic hosted by Arnold Palmer,1/22/09,1/25/09,"$5,100,000 ", USA ,La Quinta,CA
2007,002,150,,PGA West (Palmer),Bob Hope Chrysler Classic,1/18/07,1/21/07,"$5,000,000 ", USA ,La Quinta,CA
2006,002,150,,PGA West (Palmer),Bob Hope Chrysler Classic,1/19/06,1/22/06,"$5,000,000 ", USA ,La Quinta,CA
2005,002,150,,PGA West (Palmer),Bob Hope Chrysler Classic,1/27/05,1/30/05,"$4,700,000 ", USA ,La Quinta,CA
2004,002,150,,PGA West (Palmer),Bob Hope Chrysler Classic,1/22/04,1/25/04,"$4,500,000 ", USA ,La Quinta,CA
2021,004,160,004,Torrey Pines (South),Farmers Insurance Open,1/28/21,1/31/21,"$7,500,000 ", USA ,San Diego,CA
2020,004,160,004,Torrey Pines (South),Farmers Insurance Open,1/23/20,1/26/20,"$7,500,000 ", USA ,San Diego,CA
2019,004,160,004,Torrey Pines (South),Farmers Insurance Open,1/24/19,1/27/19,"$7,100,000 ", USA ,San Diego,CA
2018,004,160,004,Torrey Pines (South),Farmers Insurance Open,1/25/18,1/28/18,"$6,900,000 ", USA ,San Diego,CA
2017,004,160,004,Torrey Pines (South),Farmers Insurance Open,1/26/17,1/29/17,"$6,700,000 ", USA ,San Diego,CA
2016,004,160,004,Torrey Pines (South),Farmers Insurance Open,1/28/16,1/31/16,"$6,500,000 ", USA ,San Diego,CA
2015,004,160,004,Torrey Pines (South),Farmers Insurance Open,2/5/15,2/8/15,"$6,300,000 ", USA ,San Diego,CA
2014,004,160,004,Torrey Pines (South),Farmers Insurance Open,1/23/14,1/26/14,"$6,100,000 ", USA ,San Diego,CA
2013,004,160,004,Torrey Pines (South),Farmers Insurance Open,1/24/13,1/27/13,"$6,100,000 ", USA ,San Diego,CA
2012,004,160,004,Torrey Pines (South),Farmers Insurance Open,1/26/12,1/29/12,"$6,000,000 ", USA ,San Diego,CA
2011,004,160,004,Torrey Pines (South),Farmers Insurance Open,1/27/11,1/30/11,"$5,800,000 ", USA ,San Diego,CA
2010,004,160,004,Torrey Pines (South),Farmers Insurance Open,1/28/10,1/31/10,"$5,300,000 ", USA ,San Diego,CA
2009,004,160,004,Torrey Pines (South),Buick Invitational,2/5/09,2/8/09,"$5,300,000 ", USA ,San Diego,CA
2008,004,160,004,Torrey Pines (South),Buick Invitational,1/24/08,1/27/08,"$5,200,000 ", USA ,San Diego,CA
2007,004,160,004,Torrey Pines (South),Buick Invitational,1/25/07,1/28/07,"$5,200,000 ", USA ,San Diego,CA
2006,004,160,004,Torrey Pines (South),Buick Invitational,1/26/06,1/29/06,"$5,100,000 ", USA ,San Diego,CA
2005,004,160,004,Torrey Pines (South),Buick Invitational,1/20/05,1/23/05,"$4,800,000 ", USA ,San Diego,CA
2004,004,160,004,Torrey Pines (South),Buick Invitational,2/12/04,2/15/04,"$4,800,000 ", USA ,San Diego,CA
2021,003,180,510,TPC Scottsdale,Waste Management Phoenix Open,2/4/21,2/7/21,"$7,300,000 ", USA ,Scottsdale,AZ
2020,003,180,510,TPC Scottsdale,Waste Management Phoenix Open,1/30/20,2/2/20,"$7,300,000 ", USA ,Scottsdale,AZ
2019,003,180,510,TPC Scottsdale,Waste Management Phoenix Open,1/31/19,2/3/19,"$7,100,000 ", USA ,Scottsdale,AZ
2018,003,180,510,TPC Scottsdale,Waste Management Phoenix Open,2/1/18,2/4/18,"$6,900,000 ", USA ,Scottsdale,AZ
2017,003,180,510,TPC Scottsdale,Waste Management Phoenix Open,2/2/17,2/5/17,"$6,700,000 ", USA ,Scottsdale,AZ
2016,003,180,510,TPC Scottsdale,Waste Management Phoenix Open,2/4/16,2/7/16,"$6,500,000 ", USA ,Scottsdale,AZ
2015,003,180,510,TPC Scottsdale,Waste Management Phoenix Open,1/29/15,2/1/15,"$6,300,000 ", USA ,Scottsdale,AZ
2014,003,180,510,TPC Scottsdale,Waste Management Phoenix Open,1/30/14,2/2/14,"$6,200,000 ", USA ,Scottsdale,AZ
2013,003,180,510,TPC Scottsdale,Waste Management Phoenix Open,1/31/13,2/3/13,"$6,200,000 ", USA ,Scottsdale,AZ
2012,003,180,510,TPC Scottsdale,Waste Management Phoenix Open,2/2/12,2/5/12,"$6,100,000 ", USA ,Scottsdale,AZ
2011,003,180,510,TPC Scottsdale,Waste Management Phoenix Open,2/3/11,2/6/11,"$6,100,000 ", USA ,Scottsdale,AZ
2010,003,180,510,TPC Scottsdale,Waste Management Phoenix Open,2/25/10,2/28/10,"$6,000,000 ", USA ,Scottsdale,AZ
2009,003,180,510,TPC Scottsdale,FBR Open,1/29/09,2/1/09,"$6,000,000 ", USA ,Scottsdale,AZ
2008,003,180,510,TPC Scottsdale,FBR Open,1/31/08,2/3/08,"$6,000,000 ", USA ,Scottsdale,AZ
2007,003,180,510,TPC Scottsdale,FBR Open,2/1/07,2/4/07,"$6,000,000 ", USA ,Scottsdale,AZ
2006,003,180,510,TPC Scottsdale,FBR Open,2/2/06,2/5/06,"$5,200,000 ", USA ,Scottsdale,AZ
2005,003,180,510,TPC Scottsdale,FBR Open,2/3/05,2/6/05,"$5,200,000 ", USA ,Scottsdale,AZ
2004,003,180,510,TPC Scottsdale,FBR Open,1/29/04,2/1/04,"$5,200,000 ", USA ,Scottsdale,AZ
2021,005,170,005,Pebble Beach Golf Links,AT&T Pebble Beach Pro-Am,2/11/21,2/14/21,"$7,800,000 ", USA ,Pebble Beach,CA
2020,005,170,005,Pebble Beach Golf Links,AT&T Pebble Beach Pro-Am,2/6/20,2/9/20,"$7,800,000 ", USA ,Pebble Beach,CA
2019,005,170,005,Pebble Beach Golf Links,AT&T Pebble Beach Pro-Am,2/7/19,2/10/19,"$7,600,000 ", USA ,Pebble Beach,CA
2018,005,170,005,Pebble Beach Golf Links,AT&T Pebble Beach Pro-Am,2/8/18,2/11/18,"$7,400,000 ", USA ,Pebble Beach,CA
2017,005,170,005,Pebble Beach Golf Links,AT&T Pebble Beach Pro-Am,2/9/17,2/12/17,"$7,200,000 ", USA ,Pebble Beach,CA
2016,005,170,005,Pebble Beach Golf Links,AT&T Pebble Beach Pro-Am,2/11/16,2/14/16,"$7,000,000 ", USA ,Pebble Beach,CA
2015,005,170,005,Pebble Beach Golf Links,AT&T Pebble Beach National Pro-Am,2/12/15,2/15/15,"$6,800,000 ", USA ,Pebble Beach,CA
2014,005,170,005,Pebble Beach Golf Links,AT&T Pebble Beach National Pro-Am,2/6/14,2/9/14,"$6,600,000 ", USA ,Pebble Beach,CA
2013,005,170,005,Pebble Beach Golf Links,AT&T Pebble Beach National Pro-Am,2/7/13,2/10/13,"$6,500,000 ", USA ,Pebble Beach,CA
2012,005,170,005,Pebble Beach Golf Links,AT&T Pebble Beach National Pro-Am,2/9/12,2/12/12,"$6,400,000 ", USA ,Pebble Beach,CA
2011,005,170,005,Pebble Beach Golf Links,AT&T Pebble Beach National Pro-Am,2/10/11,2/13/11,"$6,300,000 ", USA ,Pebble Beach,CA
2010,005,170,005,Pebble Beach Golf Links,AT&T Pebble Beach National Pro-Am,2/11/10,2/14/10,"$6,200,000 ", USA ,Pebble Beach,CA
2009,005,170,005,Pebble Beach Golf Links,AT&T Pebble Beach National Pro-Am,2/12/09,2/15/09,"$6,100,000 ", USA ,Pebble Beach,CA
2008,005,170,005,Pebble Beach Golf Links,AT&T Pebble Beach National Pro-Am,2/7/08,2/10/08,"$6,000,000 ", USA ,Pebble Beach,CA
2007,005,170,005,Pebble Beach Golf Links,AT&T Pebble Beach National Pro-Am,2/8/07,2/11/07,"$5,500,000 ", USA ,Pebble Beach,CA
2006,005,170,005,Pebble Beach Golf Links,AT&T Pebble Beach National Pro-Am,2/9/06,2/12/06,"$5,400,000 ", USA ,Pebble Beach,CA
2005,005,170,005,Pebble Beach Golf Links,AT&T Pebble Beach National Pro-Am,2/10/05,2/13/05,"$5,300,000 ", USA ,Pebble Beach,CA
2004,005,170,005,Pebble Beach Golf Links,AT&T Pebble Beach National Pro-Am,2/5/04,2/8/04,"$5,300,000 ", USA ,Pebble Beach,CA
2021,007,190,500,The Riviera Country Club,The Genesis Invitational,2/18/21,2/21/21,"$9,300,000 ", USA ,Pacific Palisades,CA
2020,007,190,500,The Riviera Country Club,The Genesis Invitational,2/13/20,2/16/20,"$9,300,000 ", USA ,Pacific Palisades,CA
2019,007,190,500,The Riviera Country Club,Genesis Open,2/14/19,2/17/19,"$7,400,000 ", USA ,Pacific Palisades,CA
2018,007,190,500,The Riviera Country Club,Genesis Open,2/15/18,2/18/18,"$7,200,000 ", USA ,Pacific Palisades,CA
2017,007,190,500,The Riviera Country Club,Genesis Open,2/16/17,2/19/17,"$7,000,000 ", USA ,Pacific Palisades,CA
2016,007,190,500,The Riviera Country Club,Northern Trust Open,2/18/16,2/21/16,"$6,800,000 ", USA ,Pacific Palisades,CA
2015,007,190,500,The Riviera Country Club,Northern Trust Open,2/19/15,2/22/15,"$6,700,000 ", USA ,Pacific Palisades,CA
2014,007,190,500,The Riviera Country Club,Northern Trust Open,2/13/14,2/16/14,"$6,700,000 ", USA ,Pacific Palisades,CA
2013,007,190,500,The Riviera Country Club,Northern Trust Open,2/14/13,2/17/13,"$6,600,000 ", USA ,Pacific Palisades,CA
2012,007,190,500,The Riviera Country Club,Northern Trust Open,2/16/12,2/19/12,"$6,600,000 ", USA ,Pacific Palisades,CA
2011,007,190,500,The Riviera Country Club,Northern Trust Open,2/17/11,2/20/11,"$6,500,000 ", USA ,Pacific Palisades,CA
2010,007,190,500,The Riviera Country Club,Northern Trust Open,2/4/10,2/7/10,"$6,400,000 ", USA ,Pacific Palisades,CA
2009,007,190,500,The Riviera Country Club,Northern Trust Open,2/19/09,2/22/09,"$6,300,000 ", USA ,Pacific Palisades,CA
2008,007,190,500,The Riviera Country Club,Northern Trust Open,2/14/08,2/17/08,"$6,200,000 ", USA ,Pacific Palisades,CA
2007,007,190,500,The Riviera Country Club,Nissan Open,2/15/07,2/18/07,"$5,200,000 ", USA ,Pacific Palisades,CA
2006,007,190,500,The Riviera Country Club,Nissan Open,2/16/06,2/19/06,"$5,100,000 ", USA ,Pacific Palisades,CA
2005,007,190,500,The Riviera Country Club,Nissan Open,2/17/05,2/20/05,"$4,800,000 ", USA ,Pacific Palisades,CA
2004,007,190,500,The Riviera Country Club,Nissan Open,2/19/04,2/22/04,"$4,800,000 ", USA ,Pacific Palisades,CA
2021,483,210,742,Grand Reserve Golf Club,Puerto Rico Open,2/25/21,2/28/21,"$3,000,000 ", PUR ,Rio Grande,
2020,483,210,742,Grand Reserve Golf Club,Puerto Rico Open,2/20/20,2/23/20,"$3,000,000 ", PUR ,Rio Grande,
2019,483,210,742,Grand Reserve Golf Club,Puerto Rico Open,2/21/19,2/24/19,"$3,000,000 ", PUR ,Rio Grande,
2017,483,210,742,Grand Reserve Golf Club,Puerto Rico Open,3/23/17,3/26/17,"$3,000,000 ", PUR ,Rio Grande,
2016,483,210,742,Grand Reserve Golf Club,Puerto Rico Open,3/24/16,3/27/16,"$3,000,000 ", PUR ,Rio Grande,
2015,483,210,742,Grand Reserve Golf Club,Puerto Rico Open,3/5/15,3/8/15,"$3,000,000 ", PUR ,Rio Grande,
2014,483,210,742,Grand Reserve Golf Club,Puerto Rico Open presented by seepuertorico.com,3/6/14,3/9/14,"$3,500,000 ", PUR ,Rio Grande,
2013,483,210,742,Grand Reserve Golf Club,Puerto Rico Open presented by seepuertorico.com,3/7/13,3/10/13,"$3,500,000 ", PUR ,Rio Grande,
2012,483,210,742,Grand Reserve Golf Club,Puerto Rico Open presented by seepuertorico.com,3/8/12,3/11/12,"$3,500,000 ", PUR ,Rio Grande,
2011,483,210,742,Grand Reserve Golf Club,Puerto Rico Open presented by seepuertorico.com,3/10/11,3/13/11,"$3,500,000 ", PUR ,Rio Grande,
2010,483,210,742,Grand Reserve Golf Club,Puerto Rico Open presented by Banco Popular,3/11/10,3/14/10,"$3,500,000 ", PUR ,Rio Grande,
2009,483,210,742,Grand Reserve Golf Club,Puerto Rico Open presented by Banco Popular,3/12/09,3/15/09,"$3,500,000 ", PUR ,Rio Grande,
2008,483,210,742,Grand Reserve Golf Club,Puerto Rico Open presented by Banco Popular,3/20/08,3/23/08,"$3,500,000 ", PUR ,Rio Grande,
2021,,,,The Concession Golf Club,World Golf Championships-Workday Championship at The Concession,2/25/21,2/28/21,"$10,500,000 ",,,
2020,,,,Club de Golf Chapultepec,World Golf Championships-Mexico Championship,2/20/20,2/23/20,"$10,500,000 ",,,
2020,,,,Club de Golf Chapultepec,World Golf Championships-Mexico Championship,2/20/20,2/23/20,"$10,500,000 ",,,
2019,,,,Club de Golf Chapultepec,World Golf Championships-Mexico Championship,2/21/19,2/24/19,"$10,250,000 ",,,
2018,,,,Club de Golf Chapultepec,World Golf Championships-Mexico Championship,3/1/18,3/4/18,"$10,000,000 ",,,
2017,,,,Club de Golf Chapultepec,World Golf Championships-Mexico Championship,3/2/17,3/5/17,"$9,750,000 ",,,
2016,,,,Trump National Doral,World Golf Championships-Cadillac Championship,3/3/16,3/6/16,"$9,500,000 ",,,
2015,,,,Trump National Doral,World Golf Championships-Cadillac Championship,3/5/15,3/8/15,"$9,250,000 ",,,
2014,,,,Trump National Doral,World Golf Championships-Cadillac Championship,3/6/14,3/9/14,"$9,000,000 ",,,
2013,,,,TPC Blue Monster at Doral,World Golf Championships-Cadillac Championship,3/7/13,3/10/13,"$8,750,000 ",,,
2012,,,,TPC Blue Monster at Doral,World Golf Championships-Cadillac Championship,3/8/12,3/11/12,"$8,500,000 ",,,
2011,,,,TPC Blue Monster at Doral,World Golf Championships-Cadillac Championship,3/10/11,3/13/11,"$8,500,000 ",,,
2010,,,,TPC Blue Monster at Doral,World Golf Championships-CA Championship,3/11/10,3/14/10,"$8,500,000 ",,,
2009,,,,Doral Golf Resort and Spa,World Golf Championships-CA Championship,3/12/09,3/15/09,"$8,500,000 ",,,
2008,,,,Doral Golf Resort and Spa,World Golf Championships-CA Championship,3/20/08,3/23/08,"$8,000,000 ",,,
2007,,,,Doral Golf Resort and Spa,World Golf Championships-CA Championship,3/22/07,3/25/07,"$8,000,000 ",,,
2006,,,,The Grove,World Golf Championships-American Express Championship,9/28/06,10/1/06,"$7,500,000 ",,,
2005,,,,Harding Park GC,World Golf Championships-American Express Championship,10/6/05,10/9/05,"$7,500,000 ",,,
2004,,,,Mount Juliet,World Golf Championships-American Express Championship,9/30/04,10/3/04,"$7,000,000 ",,,
2021,009,220,009,Bay Hill Club & Lodge,Arnold Palmer Invitational presented by Mastercard,3/4/21,3/7/21,"$9,300,000 ", USA ,Orlando,FL
2020,009,220,009,Bay Hill Club & Lodge,Arnold Palmer Invitational presented by Mastercard,3/5/20,3/8/20,"$9,300,000 ", USA ,Orlando,FL
2019,009,220,009,Bay Hill Club & Lodge,Arnold Palmer Invitational presented by Mastercard,3/7/19,3/10/19,"$9,100,000 ", USA ,Orlando,FL
2018,009,220,009,Bay Hill Club & Lodge,Arnold Palmer Invitational presented by Mastercard,3/15/18,3/18/18,"$8,900,000 ", USA ,Orlando,FL
2017,009,220,009,Bay Hill Club & Lodge,Arnold Palmer Invitational presented by Mastercard,3/16/17,3/19/17,"$8,700,000 ", USA ,Orlando,FL
2016,009,220,009,Bay Hill Club & Lodge,Arnold Palmer Invitational presented by Mastercard,3/17/16,3/20/16,"$6,300,000 ", USA ,Orlando,FL
2015,009,220,009,Bay Hill Club & Lodge,Arnold Palmer Invitational presented by Mastercard,3/19/15,3/22/15,"$6,300,000 ", USA ,Orlando,FL
2014,009,220,009,Bay Hill Club & Lodge,Arnold Palmer Invitational presented by Mastercard,3/20/14,3/23/14,"$6,200,000 ", USA ,Orlando,FL
2013,009,220,009,Bay Hill Club & Lodge,Arnold Palmer Invitational presented by Mastercard,3/21/13,3/24/13,"$6,200,000 ", USA ,Orlando,FL
2012,009,220,009,Bay Hill Club & Lodge,Arnold Palmer Invitational presented by Mastercard,3/22/12,3/25/12,"$6,000,000 ", USA ,Orlando,FL
2011,009,220,009,Bay Hill Club & Lodge,Arnold Palmer Invitational presented by Mastercard,3/24/11,3/27/11,"$6,000,000 ", USA ,Orlando,FL
2010,009,220,009,Bay Hill Club & Lodge,Arnold Palmer Invitational presented by Mastercard,3/25/10,3/28/10,"$6,000,000 ", USA ,Orlando,FL
2009,009,220,009,Bay Hill Club & Lodge,Arnold Palmer Invitational presented by Mastercard,3/26/09,3/29/09,"$6,000,000 ", USA ,Orlando,FL
2008,009,220,009,Bay Hill Club & Lodge,Arnold Palmer Invitational presented by Mastercard,3/13/08,3/16/08,"$5,800,000 ", USA ,Orlando,FL
2007,009,220,009,Bay Hill Club & Lodge,Arnold Palmer Invitational presented by Mastercard,3/15/07,3/18/07,"$5,500,000 ", USA ,Orlando,FL
2006,009,220,009,Bay Hill Club & Lodge,Bay Hill Invitational Presented by MasterCard,3/16/06,3/19/06,"$5,500,000 ", USA ,Orlando,FL
2005,009,220,009,Bay Hill Club & Lodge,Bay Hill Invitational Presented by MasterCard,3/17/05,3/20/05,"$5,000,000 ", USA ,Orlando,FL
2004,009,220,009,Bay Hill Club & Lodge,Bay Hill Invitational Presented by MasterCard,3/18/04,3/21/04,"$5,000,000 ", USA ,Orlando,FL
2021,011,230,009,TPC Sawgrass,THE PLAYERS Championship,3/11/21,3/14/21,"$15,000,000 ", USA ,Ponte Vedra Beach,FL
2019,011,230,011,TPC Sawgrass,THE PLAYERS Championship,3/14/19,3/17/19,"$12,500,000 ", USA ,Ponte Vedra Beach,FL
2018,011,230,011,TPC Sawgrass,THE PLAYERS Championship,5/10/18,5/13/18,"$11,000,000 ", USA ,Ponte Vedra Beach,FL
2017,011,230,011,TPC Sawgrass,THE PLAYERS Championship,5/11/17,5/14/17,"$10,500,000 ", USA ,Ponte Vedra Beach,FL
2016,011,230,011,TPC Sawgrass,THE PLAYERS Championship,5/12/16,5/15/16,"$10,500,000 ", USA ,Ponte Vedra Beach,FL
2015,011,230,011,TPC Sawgrass,THE PLAYERS Championship,5/7/15,5/10/15,"$10,000,000 ", USA ,Ponte Vedra Beach,FL
2014,011,230,011,TPC Sawgrass,THE PLAYERS Championship,5/8/14,5/11/14,"$10,000,000 ", USA ,Ponte Vedra Beach,FL
2013,011,230,011,TPC Sawgrass,THE PLAYERS Championship,5/9/13,5/12/13,"$9,500,000 ", USA ,Ponte Vedra Beach,FL
2012,011,230,011,TPC Sawgrass,THE PLAYERS Championship,5/10/12,5/13/12,"$9,500,000 ", USA ,Ponte Vedra Beach,FL
2011,011,230,011,TPC Sawgrass,THE PLAYERS Championship,5/12/11,5/15/11,"$9,500,000 ", USA ,Ponte Vedra Beach,FL
2010,011,230,011,TPC Sawgrass,THE PLAYERS Championship,5/6/10,5/9/10,"$9,500,000 ", USA ,Ponte Vedra Beach,FL
2009,011,230,011,TPC Sawgrass,THE PLAYERS Championship,5/7/09,5/10/09,"$9,500,000 ", USA ,Ponte Vedra Beach,FL
2008,011,230,011,TPC Sawgrass,THE PLAYERS Championship,5/8/08,5/11/08,"$9,500,000 ", USA ,Ponte Vedra Beach,FL
2007,011,230,011,TPC Sawgrass,THE PLAYERS Championship,5/10/07,5/13/07,"$9,000,000 ", USA ,Ponte Vedra Beach,FL
2006,011,230,011,TPC Sawgrass,THE PLAYERS Championship,3/23/06,3/26/06,"$8,000,000 ", USA ,Ponte Vedra Beach,FL
2005,011,230,011,TPC Sawgrass,THE PLAYERS Championship,3/24/05,3/27/05,"$8,000,000 ", USA ,Ponte Vedra Beach,FL
2004,011,230,011,TPC Sawgrass,THE PLAYERS Championship,3/25/04,3/28/04,"$8,000,000 ", USA ,Ponte Vedra Beach,FL
2021,010,200,734,PGA National (Champion),The Honda Classic,3/18/21,3/21/21,"$7,000,000 ", USA ,Palm Beach Gardens,FL
2020,010,200,734,PGA National (Champion),The Honda Classic,3/26/20,3/1/20,"$7,000,000 ", USA ,Palm Beach Gardens,FL
2019,010,200,734,PGA National (Champion),The Honda Classic,2/28/20,3/3/19,"$6,800,000 ", USA ,Palm Beach Gardens,FL
2018,010,200,734,PGA National (Champion),The Honda Classic,2/22/18,2/25/18,"$6,600,000 ", USA ,Palm Beach Gardens,FL
2017,010,200,734,PGA National (Champion),The Honda Classic,2/23/17,2/26/17,"$6,400,000 ", USA ,Palm Beach Gardens,FL
2016,010,200,734,PGA National (Champion),The Honda Classic,2/25/16,2/28/16,"$6,100,000 ", USA ,Palm Beach Gardens,FL
2015,010,200,734,PGA National (Champion),The Honda Classic,2/26/15,3/1/15,"$6,100,000 ", USA ,Palm Beach Gardens,FL
2014,010,200,734,PGA National (Champion),The Honda Classic,2/27/14,3/2/14,"$6,000,000 ", USA ,Palm Beach Gardens,FL
2013,010,200,734,PGA National (Champion),The Honda Classic,2/28/13,3/3/13,"$6,000,000 ", USA ,Palm Beach Gardens,FL
2012,010,200,734,PGA National (Champion),The Honda Classic,3/1/12,3/4/12,"$5,700,000 ", USA ,Palm Beach Gardens,FL
2011,010,200,734,PGA National (Champion),The Honda Classic,3/3/11,3/6/11,"$5,700,000 ", USA ,Palm Beach Gardens,FL
2010,010,200,734,PGA National (Champion),The Honda Classic,3/4/10,3/7/10,"$5,600,000 ", USA ,Palm Beach Gardens,FL
2009,010,200,734,PGA National (Champion),The Honda Classic,3/5/09,3/8/09,"$5,600,000 ", USA ,Palm Beach Gardens,FL
2008,010,200,734,PGA National (Champion),The Honda Classic,2/27/09,3/2/08,"$5,500,000 ", USA ,Palm Beach Gardens,FL
2007,010,200,734,PGA National (Champion),The Honda Classic,3/1/07,3/4/07,"$5,500,000 ", USA ,Palm Beach Gardens,FL
2006,010,200,,CC at Mirasol (Sunset),The Honda Classic,3/9/06,3/12/06,"$5,500,000 ",,,
2005,010,200,,CC at Mirasol (Sunset),The Honda Classic,3/10/05,3/13/05,"$5,500,000 ",,,
2004,010,200,,CC at Mirasol (Sunset),The Honda Classic,3/11/04,3/14/04,"$5,500,000 ",,,
2021,470,260,185,Austin Country Club,World Golf Championships-Dell Technologies Match Play,3/25/21,3/28/21,"$10,500,000 ", USA ,Austin,TX
2019,470,260,185,Austin Country Club,World Golf Championships-Dell Technologies Match Play,3/28/19,3/31/19,"$10,250,000 ", USA ,Austin,TX
2018,470,260,185,Austin Country Club,World Golf Championships-Dell Technologies Match Play,3/22/18,3/25/18,"$10,000,000 ", USA ,Austin,TX
2017,470,260,185,Austin Country Club,World Golf Championships-Dell Technologies Match Play,3/23/17,3/26/17,"$9,750,000 ", USA ,Austin,TX
2016,470,260,185,Austin Country Club,World Golf Championships-Dell Technologies Match Play,3/24/16,3/27/16,"$9,500,000 ", USA ,Austin,TX
2015,470,260,,TPC Harding Park,World Golf Championships-Cadillac Match Play,4/30/15,5/3/15,"$9,250,000 ",,,
2014,470,260,,The GC at Dove Mountain,World Golf Championships-Accenture Match Play Championship,2/20/14,2/23/14,"$9,000,000 ",,,
2013,470,260,,The GC at Dove Mountain,World Golf Championships-Accenture Match Play Championship,2/21/13,2/24/13,"$8,750,000 ",,,
2012,470,260,,"Ritz-Carlton GC, Dove Mountain",World Golf Championships-Accenture Match Play Championship,2/23/12,2/26/12,"$8,500,000 ",,,
2011,470,260,,"Ritz-Carlton GC, Dove Mountain",World Golf Championships-Accenture Match Play Championship,2/24/11,2/27/11,"$8,500,000 ",,,
2010,470,260,,"Ritz-Carlton GC, Dove Mountain",World Golf Championships-Accenture Match Play Championship,2/18/10,2/21/10,"$8,500,000 ",,,
2009,470,260,,"Ritz-Carlton GC, Dove Mountain",World Golf Championships-Accenture Match Play Championship,2/27/09,3/1/09,"$8,500,000 ",,,
